src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration,direction,failed_connections,distinct_destinations,connection_frequency,dns_query_volume,tls_version_score,uncommon_port_flag,internal_to_internal_flag,external_to_internal_flag,beaconing_score,hour_of_day,weekend_flag,label
3350,25,TCP,44930,43569,175,11.221659553656856,internal_to_internal,2,5,4.82437610278783,12,0.9472641494945124,0,0,0,0.08258814984211542,10,0,normal
3938,587,TLS,12042,60403,431,13.590859010234391,external_to_internal,0,9,2.3001440572016416,0,0.7350753672994126,0,1,0,0.0007938334303746353,15,0,normal
10767,80,UDP,32997,67723,283,12.518228033059604,internal_to_external,1,8,5.096323641303834,1,0.8561361134090975,0,0,0,0.08625086654413262,14,1,normal
15352,25,UDP,34799,161213,493,29.652849009600565,internal_to_external,2,1,0.7504837907593244,10,0.9695518352528378,0,1,0,0.024998221805495126,13,1,normal
19045,587,TLS,41392,60028,230,13.460225612078922,internal_to_external,2,3,3.8514243757607423,12,0.9686632370974009,0,0,0,0.014249484659261881,16,0,normal
51790,3306,HTTPS,34747,18793,34,9.91828190790887,external_to_internal,2,1,1.2767001729702523,11,0.8754280039308151,0,0,0,0.0917287541019618,8,0,normal
9330,53,TCP,25854,97496,440,18.35221825037442,internal_to_external,2,7,1.3507718572816247,18,0.9108050549867297,0,0,0,0.06790469116521987,13,0,normal
29427,22,UDP,5973,19931,52,8.410310103098782,internal_to_external,0,3,1.8506790094830021,10,0.7177446194203281,0,0,0,0.07189731075890048,9,0,normal
48750,443,TLS,40588,151015,30,17.5688295437454,internal_to_internal,0,9,7.98522220377211,5,0.9825547510194812,0,0,0,0.0128505878686918,9,0,normal
36009,25,HTTPS,44501,111196,141,27.10259672723854,internal_to_internal,0,3,7.747123434010169,0,0.9424127151814986,0,0,0,0.07362744960488943,18,0,normal
44690,443,TCP,5362,3149,38,23.953745095123427,internal_to_internal,2,2,2.4315751451016365,11,0.7638837827049662,0,1,0,0.025487165830347592,16,0,normal
44231,24236,TCP,187,269,17,0.4432250040673388,internal_to_external,1,1,220.5053744126175,2,0.37619050348064037,1,0,0,0.7451426604866656,20,1,anomalous
36226,25,HTTP,11438,174191,143,18.050751530228005,external_to_internal,1,1,0.6490481113927917,18,0.9957015889973722,0,0,0,0.09617322042962662,14,0,normal
13166,22,UDP,41495,155408,163,16.587528437194376,internal_to_internal,1,5,8.415740999423338,1,0.9596852903276576,0,0,0,0.06380011573270777,17,0,normal
5655,8080,TLS,25826,108393,122,29.07491988305792,external_to_internal,1,9,6.7474118788193564,15,0.901077746379913,0,0,0,0.008045294088729393,9,0,normal
62949,35519,UDP,148,172,18,0.3446811742754832,internal_to_external,1,1,105.10343999500759,2,0.3573330954008609,1,0,0,0.9925303199352549,1,0,anomalous
49633,587,HTTPS,44360,122168,80,17.518453177437603,internal_to_external,2,4,3.4094541379763736,9,0.7651067922103881,0,1,0,0.03973630115780357,16,0,normal
47387,8080,UDP,17136,169510,95,20.889049120927037,internal_to_external,0,6,8.373043947773734,8,0.9793581172365535,0,0,0,0.07179595256327138,17,0,normal
27030,8080,HTTP,32473,71142,487,26.342061298100763,internal_to_external,0,1,1.2520907662884133,6,0.7413420710006338,0,0,0,0.031603736674262764,9,1,normal
54028,8080,TLS,4723,158662,136,7.014762451790411,internal_to_external,0,7,2.965749391489212,19,0.8990657374303435,0,0,0,0.07603333549591851,16,0,normal
6019,8080,HTTPS,5874,39907,94,16.456019359800738,internal_to_internal,1,8,3.531493660763754,19,0.9313639289876811,0,0,0,0.06461538284079581,13,0,normal
10477,25,HTTPS,42418,7106,439,7.03452070229802,internal_to_external,2,4,8.375922936282366,12,0.9899488368275438,0,0,1,0.05087846076023637,10,0,normal
47468,443,UDP,34108,162574,330,13.91368603131083,internal_to_internal,1,6,9.59919408325895,7,0.7222174329546446,0,1,0,0.07033043955183436,11,0,normal
46271,25,TCP,30482,79037,151,4.754876117513884,internal_to_internal,0,9,0.7300096590979698,12,0.8075397568490338,0,0,0,0.008427633802059608,10,0,normal
10568,3306,HTTP,27918,78826,305,29.310117639097864,internal_to_external,1,2,1.890334037278775,0,0.8395759337514729,0,0,0,0.077684666882393,11,0,normal
53340,587,HTTP,21145,38361,400,25.475783912860365,external_to_internal,1,3,0.5373721894474887,8,0.8715854174621915,0,0,0,0.04609059658346176,12,0,normal
63864,8080,HTTPS,40271,135996,382,18.524203848991398,internal_to_internal,1,3,8.114969143621488,0,0.7567653013296688,0,0,0,0.022098891564048897,9,0,normal
21394,587,TCP,27839,121365,45,7.8462529014005264,internal_to_external,1,2,4.71595581949693,8,0.9722353769901573,0,1,0,0.07578318460161393,17,0,normal
46425,8080,TCP,49187,191344,390,22.65884363573654,internal_to_internal,0,7,9.696617787402273,6,0.747662284584708,0,0,0,0.013230192500728134,14,1,normal
31712,587,UDP,26032,177420,457,7.0206833613578175,internal_to_external,0,7,7.3547110658296315,7,0.8649572212743499,0,0,0,0.037192159387552874,12,0,normal
12187,22,TLS,31898,193194,474,26.21628480110974,internal_to_internal,0,5,3.452488943881829,18,0.8897009071677262,0,0,0,0.08528262102332688,8,0,normal
6467,3306,TLS,40010,105537,389,12.885651323253475,internal_to_external,1,6,2.9484973995145625,11,0.9972969206172058,0,0,0,0.0996918672446583,18,0,normal
60965,3306,HTTP,31281,7679,273,15.380866301527714,internal_to_external,0,8,2.9437562418711387,12,0.9095524857718281,0,1,0,0.08552386879920626,16,0,normal
38729,443,TCP,22708,51986,107,27.238195281749576,internal_to_internal,2,4,6.3592329220150114,11,0.9921294935140148,0,0,0,0.012405729399771548,14,0,normal
11339,53,DNS,31657,17285,278,74.9597899361368,internal_to_external,0,3,10.09888650768982,4191,0.029504552895004553,0,0,0,0.42369291702787193,21,0,anomalous
24247,22,HTTPS,42785,88232,193,25.448142735033244,internal_to_external,2,8,4.550597966963523,5,0.9190444324365868,0,1,0,0.08050086513594429,13,0,normal
18678,53,UDP,14484,3673,79,29.87934329678334,internal_to_external,0,4,4.0205403107728115,7,0.8232332360741902,0,1,0,0.059676532373230146,15,1,normal
20492,3306,HTTP,37411,63903,196,6.9809710264213205,internal_to_external,0,2,4.551248029004189,2,0.8051188641048868,0,0,0,0.05827577431391621,12,0,normal
63360,80,UDP,6219,119745,366,12.29899124641358,internal_to_internal,2,1,2.934808887460909,18,0.8825006347177304,0,0,0,0.0971425012179964,14,0,normal
10307,53,UDP,32724,46489,370,2.4160765179099695,external_to_internal,2,5,7.794517305601564,18,0.921703988768289,0,0,0,0.027708931257069604,15,0,normal
42460,53,TLS,13995,158882,344,10.173695293411233,internal_to_external,1,6,9.659264801808774,8,0.7411737422347929,0,0,0,0.05432357980172375,16,0,normal
10070,443,HTTP,38196,77690,345,24.496354624514225,internal_to_internal,1,5,6.056560263336066,6,0.9717556763936022,0,1,0,0.019222779502312406,13,1,normal
8889,25,UDP,1816,73474,460,0.8908914374249471,internal_to_external,2,8,1.1036482676538906,2,0.899487408774083,1,0,0,0.03312593048231871,11,0,normal
15183,53,TCP,23299,60943,237,20.89419474881581,internal_to_internal,0,4,6.982926507828614,9,0.759716309449605,0,0,0,0.01399318978966383,16,1,normal
39153,53,TLS,7061,8149,359,27.19489288511061,internal_to_internal,2,2,7.491230907401405,2,0.7794223251708098,0,0,0,0.0008866767171143764,11,0,normal
37953,53,UDP,38561,62793,343,13.514304461488022,internal_to_internal,2,9,2.020809433988991,18,0.8432297710923191,0,0,0,0.07488109405674263,8,0,normal
65343,53,HTTPS,14099,98274,211,9.864621521084509,internal_to_external,0,6,0.913645050031027,17,0.7790849796591788,0,1,1,0.05499173409911221,9,0,normal
61411,443,TLS,22235,179847,290,17.028970048468832,internal_to_external,0,1,6.625013206502853,8,0.7112909690435315,0,0,0,0.06755594807586467,8,0,normal
46703,3306,UDP,852,150156,187,6.2532351388021405,internal_to_internal,0,1,4.312051010710009,5,0.8888912163021964,0,0,0,0.05695004798088774,14,0,normal
59548,443,TLS,8540,43404,78,3.044486445637509,internal_to_internal,1,5,1.7587980333359077,16,0.7179683721930985,0,0,0,0.005535343875961274,11,1,normal
59639,8080,UDP,7908,94207,477,24.425315730129995,internal_to_external,1,8,4.543237713011224,18,0.8212521095835102,0,0,0,0.01215718137646511,8,1,normal
18118,3306,TLS,42738,33691,359,9.561478201900398,internal_to_external,0,1,8.61329090675139,1,0.8337970340576666,0,0,0,0.02065575454925103,13,0,normal
9248,587,HTTPS,43770,143215,21,16.63923325982582,internal_to_external,1,6,1.3253529930871637,15,0.898701621303137,0,0,0,0.01750454498575842,12,0,normal
19731,25,HTTPS,1705,37918,256,11.303770790009875,external_to_internal,1,6,5.361608911522436,0,0.9460942765591793,0,0,0,0.09717904314827241,18,0,normal
55285,25,TCP,30478,112376,376,1.6280930614458513,internal_to_internal,1,4,8.740053402803442,17,0.9719121380984469,0,1,0,0.09019006606538366,12,0,normal
31242,25,UDP,27027,178159,359,3.497682375629926,internal_to_internal,2,9,6.661953059982054,2,0.9757092733836042,0,1,0,0.07075869229266882,11,0,normal
51223,8080,HTTPS,7683,170986,127,4.498912336946791,internal_to_internal,1,4,9.791772863780182,18,0.7180518444439828,0,1,0,0.03283135219672311,11,0,normal
9031,25,HTTPS,1727,7026,245,27.126153446880465,internal_to_internal,0,2,7.4769354574183415,18,0.9651403745745477,0,0,0,0.05686380314724396,10,0,normal
9692,22,TCP,28896,192212,37,10.61697645775111,external_to_internal,1,6,3.11088188612439,13,0.7542527224396424,0,0,0,0.08627272779943271,15,0,normal
19527,8080,HTTP,17458,191536,242,25.41464727514893,internal_to_internal,0,8,3.4472059671495425,1,0.9953356235120853,0,1,0,0.0902240482806536,13,0,normal
54726,22,UDP,49823,82636,257,3.178495834869073,external_to_internal,1,6,1.2232091353437875,4,0.9787666316376471,0,1,0,0.09017793258570511,13,0,normal
64063,53,HTTP,23670,191962,162,0.8127782150972707,internal_to_external,0,8,1.7479633465262951,3,0.9183894890597833,0,1,0,0.07432368008939337,18,0,normal
17000,22,TCP,16136,138934,225,9.10319659150033,internal_to_external,2,9,3.546236256007912,6,0.8884544258073266,0,1,0,0.02644067070831191,12,1,normal
41626,53,HTTP,39405,117260,477,12.245265987614117,external_to_internal,1,7,7.540256970976183,11,0.937081040732338,0,1,0,0.05180740928646121,17,0,normal
13402,3306,UDP,25712,168279,273,2.228520589928863,internal_to_internal,1,4,3.0214499491408144,8,0.7458724868079599,0,0,0,0.05781847256784135,15,0,normal
5455,8080,TLS,40875,164051,386,7.295386530334369,external_to_internal,2,1,4.717377383390044,18,0.8869349344440546,0,0,0,0.04939950392731728,18,0,normal
64590,25,HTTPS,23109,81907,196,15.9581886399284,internal_to_external,2,3,1.800349915627429,2,0.7951286824174237,0,0,0,0.08363979696776909,12,0,normal
29104,22,TCP,39558,17526,428,23.805232061441103,internal_to_internal,1,5,6.671639238683327,7,0.8235914711927638,0,0,1,0.09180999103000022,13,0,normal
11658,22247,TCP,466,269,19,0.142170387808594,internal_to_external,0,2,187.86132604416548,3,0.6958333263469324,1,0,0,0.9634635517285153,15,0,anomalous
29629,587,HTTP,15908,134785,8,23.652262287785703,internal_to_internal,0,3,4.854519158249361,13,0.8602682926967777,0,0,0,0.029371187214848538,13,0,normal
17121,37152,UDP,174,187,13,0.37505604034656426,internal_to_external,1,1,235.4023337133229,3,0.6590612881388106,1,0,0,0.9884068036041679,21,1,anomalous
12865,80,HTTPS,39874,13679,284,9.898972506765565,internal_to_external,2,8,3.5209033038234545,8,0.7484720085654266,0,0,0,0.02422649924633561,13,0,normal
55403,25,UDP,30393,87840,478,22.848053544234407,external_to_internal,1,9,4.325287507610758,1,0.7767760505681736,0,0,0,0.07131056331666011,13,0,normal
56186,80,TCP,44392,137691,228,3.6530669405060183,internal_to_internal,1,4,3.8312677687524763,13,0.9978520990938966,0,1,0,0.06548657435010402,12,1,normal
60868,25,TLS,40752,97128,142,2.9426350444046796,internal_to_external,1,1,9.495785461783525,17,0.7611326858145677,0,1,1,0.07306773906581357,11,0,normal
57382,3306,HTTPS,30204,50729,149,14.952155324709052,internal_to_external,1,8,5.31749443391308,3,0.9248924566025715,0,0,0,0.058810426764827645,9,0,normal
35371,22,HTTP,20224,103401,451,18.47588799076708,internal_to_external,1,8,7.624671689100466,19,0.927812300232365,0,0,0,0.027208552972552782,10,0,normal
38632,53,HTTP,26162,146442,79,19.233500340336562,internal_to_internal,2,1,5.690588576009065,3,0.7070040520144669,0,0,0,0.08441678830456258,15,0,normal
15342,587,HTTP,13894,21800,63,3.813702214454481,external_to_internal,2,2,2.556299674285251,18,0.8197144739916805,0,0,1,0.03695802155018966,14,0,normal
63595,22,HTTP,23647,793,259,5.3403083776091265,external_to_internal,1,5,3.423860485301965,7,0.8269596935216469,0,1,0,0.0006002352562485491,14,1,normal
40963,443,HTTP,32212,143612,349,6.070221669266524,internal_to_internal,2,5,2.0416495458887556,0,0.7106747673960783,0,1,0,0.05311131750984879,10,1,normal
53439,587,UDP,16881,102047,372,16.201708361551503,internal_to_internal,0,3,1.3582851292777203,15,0.8128384444450907,1,1,0,0.008751856683157056,16,0,normal
41525,3306,HTTP,49708,143457,419,17.289155721520714,internal_to_internal,0,1,0.2891093574631308,9,0.7132262332591065,0,1,0,0.07819810714749836,9,0,normal
13579,25,HTTP,49624,91563,251,12.51994988835179,internal_to_internal,0,5,5.704988867654446,10,0.812437906751738,0,1,0,0.024534454357875848,11,0,normal
41982,587,TLS,29956,8692,218,7.134214674836332,internal_to_external,0,5,3.707166617897823,18,0.7362332682665038,0,0,0,0.07670203121502213,13,0,normal
7833,22,UDP,23148,195712,401,24.78811327845825,external_to_internal,0,4,7.544935791365845,4,0.8950588617985415,0,0,0,0.09399260908701898,18,0,normal
36362,8080,UDP,7417,132802,218,14.351656728796943,internal_to_internal,0,5,9.8616324182321,1,0.9663383446965919,0,0,0,0.0741706927776372,14,0,normal
31365,8080,HTTP,41262,82619,120,1.003871613107574,internal_to_external,0,6,6.64846219418856,19,0.7043884479515541,0,1,0,0.024454571560602448,18,0,normal
45333,443,TCP,17149,129763,379,16.74960842932719,internal_to_external,2,9,8.82400952011978,11,0.7530812085424275,0,0,0,0.057157552918684656,15,0,normal
56540,8080,HTTPS,41320,5175,114,20.663223408716316,external_to_internal,0,2,2.4143730975039492,12,0.721758392448158,0,1,0,0.08494022291817055,15,0,normal
56811,25,UDP,26708,22460,302,8.840664513760654,external_to_internal,0,8,8.64821712870968,5,0.8045714808203683,0,1,0,0.00043620839265200444,18,0,normal
23707,25,TCP,41047,10707,459,20.182827255092946,internal_to_internal,1,8,9.749985189054723,3,0.9512332308347418,0,1,0,0.03389738414450762,10,0,normal
51238,44587,HTTPS,252420275,175,8019,110.61168756433486,internal_to_external,4,4,0.6271339888040114,4,0.5696998463916882,0,0,0,0.05278148435059023,0,1,anomalous
26243,22,HTTP,20628,114619,190,24.39395308895657,internal_to_internal,2,3,3.120575992208365,4,0.8641109947984061,0,1,0,0.0936421939494756,14,1,normal
53332,46062,HTTPS,350524371,443,6758,2168.9509854977705,internal_to_external,2,3,0.264222991127468,24,0.4964792884728642,0,0,0,0.26418223514904055,5,1,anomalous
63694,443,UDP,27852,98742,372,1.994559361546937,internal_to_internal,0,5,9.569934281012717,7,0.8995481722079477,0,0,0,0.08131821401495147,15,0,normal
13441,53,HTTPS,18435,111582,384,26.33958784583719,internal_to_internal,2,4,7.895880804345626,1,0.83309137803428,0,0,0,0.02028139398429595,17,0,normal
17206,443,TCP,13699,19408,453,27.963291237873946,internal_to_internal,1,6,3.1952977193412044,14,0.8128637600356705,0,0,0,0.03959676030425333,13,0,normal
3873,3306,UDP,24746,118410,7,17.385911559031722,external_to_internal,0,2,0.3464326630941647,2,0.8779279361114118,0,1,0,0.06153597872008692,9,0,normal
56138,443,HTTP,29140,139072,83,21.974863194395365,internal_to_internal,2,7,7.0830879046832305,12,0.9188579561085939,0,0,0,0.051370707133371434,10,1,normal
15891,8080,TLS,48355,100935,387,14.978240963253016,internal_to_external,0,7,5.964747057064799,0,0.8198099132580373,0,0,0,0.0355770591618654,11,0,normal
18501,53,HTTP,25175,197134,420,26.37029211058879,internal_to_internal,1,4,1.3561032458395312,15,0.8732919844233138,0,1,0,0.05482994507848371,10,0,normal
23376,53,TLS,32773,41033,150,14.317661452223614,internal_to_external,1,5,5.5132680961482325,2,0.9644167504616694,0,0,0,0.047926292688038975,15,0,normal
63587,80,HTTP,28171,846,294,23.215714377866796,internal_to_external,2,4,5.874875915609735,17,0.701175429441613,0,0,0,0.06285081343237187,14,0,normal
18515,443,HTTPS,16711,5438,442,1.8513732840745978,internal_to_external,2,5,6.472623184043439,12,0.8734695844412523,0,0,0,0.06054823669456395,16,0,normal
27263,36461,TCP,305706093,533,8712,300.1930741897063,internal_to_external,2,2,0.6932327864443586,10,0.4464266051699056,1,0,0,0.06351969583747934,4,1,anomalous
44365,25,UDP,16182,47827,160,0.5007789207146144,internal_to_external,0,3,5.782523253739215,6,0.8908470279316052,0,1,1,0.08124798719805439,16,1,normal
20814,53,UDP,48806,172985,90,26.941008150667457,internal_to_internal,2,8,4.0784341133413955,0,0.7814819733379543,0,1,0,0.04521769824048786,18,0,normal
50106,80,HTTPS,39634,169756,392,15.775411888902699,internal_to_external,2,6,5.150672010589684,8,0.700047915596659,1,0,0,0.039658788986099924,18,0,normal
23298,80,HTTPS,45193,109876,214,0.7838202876104359,internal_to_internal,2,5,5.577642639616291,16,0.8386111741409571,0,0,0,0.08870925521357877,14,0,normal
9255,8080,HTTP,38860,42715,314,4.106129702157909,internal_to_external,2,8,2.2906139577845397,14,0.7728914063945052,0,1,0,0.000904022496946888,18,0,normal
7277,587,UDP,13330,12754,301,0.04418074532102475,internal_to_internal,1,1,6.653589742208928,15,0.8433328465742629,0,0,0,0.03589164370893572,17,0,normal
57399,587,HTTPS,8644,149590,374,9.053286354938782,internal_to_external,2,8,6.070541502864566,10,0.7387973203794248,0,1,0,0.07062733389872208,10,1,normal
35862,53,TCP,21759,40718,269,20.35764890545558,internal_to_external,1,5,1.0749598921355066,2,0.8514023581571571,0,0,0,0.04063014505600946,10,0,normal
33225,80,TCP,42877,50065,235,22.618721186140036,internal_to_external,0,5,1.9538673951640402,4,0.9727179751516094,0,0,0,0.09247643470218134,13,0,normal
14355,25,HTTPS,15692,174773,348,19.88205591464806,internal_to_external,2,4,3.0133135769812354,6,0.9575350172614616,0,1,0,0.0765902141639836,15,0,normal
41797,8080,HTTPS,44912,69954,57,11.740374376346628,internal_to_external,2,7,1.93981498834122,10,0.7298165909648708,0,0,0,0.06840630272548208,8,0,normal
50451,587,TCP,4523,37987,144,2.6440268577645667,internal_to_external,2,7,9.444387745273712,9,0.7978154549794199,0,0,0,0.03554775978152316,18,0,normal
42935,443,UDP,28926,86513,448,11.185468701072098,internal_to_external,1,6,5.461758020746577,9,0.9186922509551612,0,1,0,0.01209103463817356,13,0,normal
27874,53,TCP,41029,101524,493,7.2590355056118865,internal_to_internal,2,1,0.46171994269584826,5,0.7213526238590586,0,0,0,0.03849545895544685,10,0,normal
56701,587,TLS,42902,180969,79,6.851711275082798,internal_to_external,0,7,7.459420036585657,4,0.9276961099428531,0,1,0,0.0037099108331940522,15,0,normal
